"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","New Brunswick","2021A000213","Harvested area (hectares)","Corn for silage","Hectares","149","units","0","v115114043","5.17.29","3000","","","","0"
"2023","New Brunswick","2021A000213","Harvested area (hectares)","Corn for silage","Hectares","149","units","0","v115114043","5.17.29","2800","","","","0"
"2024","New Brunswick","2021A000213","Harvested area (hectares)","Corn for silage","Hectares","149","units","0","v115114043","5.17.29","2700","","","","0"
"2018","New Brunswick","2021A000213","Harvested area (hectares)","Faba beans","Hectares","149","units","0","v1001388417","5.17.42","0","","","","0"
"2019","New Brunswick","2021A000213","Harvested area (hectares)","Faba beans","Hectares","149","units","0","v1001388417","5.17.42","0","","","","0"
"2020","New Brunswick","2021A000213","Harvested area (hectares)","Faba beans","Hectares","149","units","0","v1001388417","5.17.42","","F","","","0"
"2021","New Brunswick","2021A000213","Harvested area (hectares)","Faba beans","Hectares","149","units","0","v1001388417","5.17.42","","F","","","0"
"2022","New Brunswick","2021A000213","Harvested area (hectares)","Faba beans","Hectares","149","units","0","v1001388417","5.17.42","0","","","","0"
"2023","New Brunswick","2021A000213","Harvested area (hectares)","Faba beans","Hectares","149","units","0","v1001388417","5.17.42","0","","","","0"
"2024","New Brunswick","2021A000213","Harvested area (hectares)","Faba beans","Hectares","149","units","0","v1001388417","5.17.42","0","","","","0"
"2018","New Brunswick","2021A000213","Harvested area (hectares)","Flaxseed","Hectares","149","units","0","v1001388309","5.17.14","0","","","","0"
"2019","New Brunswick","2021A000213","Harvested area (hectares)","Flaxseed","Hectares","149","units","0","v1001388309","5.17.14","0","","","","0"
"2020","New Brunswick","2021A000213","Harvested area (hectares)","Flaxseed","Hectares","149","units","0","v1001388309","5.17.14","0","","","","0"
"2021","New Brunswick","2021A000213","Harvested area (hectares)","Flaxseed","Hectares","149","units","0","v1001388309","5.17.14","0","","","","0"
"2022","New Brunswick","2021A000213","Harvested area (hectares)","Flaxseed","Hectares","149","units","0","v1001388309","5.17.14","0","","","","0"
"2023","New Brunswick","2021A000213","Harvested area (hectares)","Flaxseed","Hectares","149","units","0","v1001388309","5.17.14","0","","","","0"
"2024","New Brunswick","2021A000213","Harvested area (hectares)","Flaxseed","Hectares","149","units","0","v1001388309","5.17.14","","F","","","0"
"2017","New Brunswick","2021A000213","Harvested area (hectares)","Hemp","Hectares","149","units","0","v122642644","5.17.45","","..","","","0"
"2018","New Brunswick","2021A000213","Harvested area (hectares)","Hemp","Hectares","149","units","0","v122642644","5.17.45","","F","","","0"
"2019","New Brunswick","2021A000213","Harvested area (hectares)","Hemp","Hectares","149","units","0","v122642644","5.17.45","","F","","","0"
"2020","New Brunswick","2021A000213","Harvested area (hectares)","Hemp","Hectares","149","units","0","v122642644","5.17.45","0","","","","0"
"2021","New Brunswick","2021A000213","Harvested area (hectares)","Hemp","Hectares","149","units","0","v122642644","5.17.45","","F","","","0"
"2022","New Brunswick","2021A000213","Harvested area (hectares)","Hemp","Hectares","149","units","0","v122642644","5.17.45","0","","","","0"
"2023","New Brunswick","2021A000213","Harvested area (hectares)","Hemp","Hectares","149","units","0","v122642644","5.17.45","0","","","","0"
"2024","New Brunswick","2021A000213","Harvested area (hectares)","Hemp","Hectares","149","units","0","v122642644","5.17.45","0","","","","0"
"2018","New Brunswick","2021A000213","Harvested area (hectares)","Lentils","Hectares","149","units","0","v1001388267","5.17.32","0","","","","0"
"2019","New Brunswick","2021A000213","Harvested area (hectares)","Lentils","Hectares","149","units","0","v1001388267","5.17.32","0","","","","0"
"2020","New Brunswick","2021A000213","Harvested area (hectares)","Lentils","Hectares","149","units","0","v1001388267","5.17.32","0","","","","0"
"2021","New Brunswick","2021A000213","Harvested area (hectares)","Lentils","Hectares","149","units","0","v1001388267","5.17.32","0","","","","0"
"2022","New Brunswick","2021A000213","Harvested area (hectares)","Lentils","Hectares","149","units","0","v1001388267","5.17.32","0","","","","0"
"2023","New Brunswick","2021A000213","Harvested area (hectares)","Lentils","Hectares","149","units","0","v1001388267","5.17.32","0","","","","0"
"2024","New Brunswick","2021A000213","Harvested area (hectares)","Lentils","Hectares","149","units","0","v1001388267","5.17.32","0","","","","0"
"1991","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","1213","","","","0"
"1992","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","600","","","","0"
"1993","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","300","","","","0"
"1994","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","800","","","","0"
"1995","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","500","","","","0"
"1996","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","800","","","","0"
"1997","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","2000","","","","0"
"1998","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","1200","","","","0"
"1999","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","600","","","","0"
"2000","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","600","","","","0"
"2001","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","800","","","","0"
"2002","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","1400","","","","0"
"2003","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","1200","","","","0"
"2004","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","1200","","","","0"
"2005","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","600","","","","0"
"2006","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","400","","","","0"
"2007","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2008","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2009","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2010","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2011","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2012","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2013","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2014","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2015","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2016","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2017","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2018","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","0","","","","0"
"2019","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","300","","","","0"
"2020","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","0","","","","0"
"2021","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","..","","","0"
"2022","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","","x","","","0"
"2023","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","100","","","","0"
"2024","New Brunswick","2021A000213","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115114044","5.17.10","0","","","","0"
"2018","New Brunswick","2021A000213","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v1001388495","5.17.30","0","","","","0"
"2019","New Brunswick","2021A000213","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v1001388495","5.17.30","0","","","","0"
"2020","New Brunswick","2021A000213","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v1001388495","5.17.30","0","","","","0"
"2021","New Brunswick","2021A000213","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v1001388495","5.17.30","","x","","","0"
"2022","New Brunswick","2021A000213","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v1001388495","5.17.30","0","","","","0"
"2023","New Brunswick","2021A000213","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v1001388495","5.17.30","","F","","","0"
"2024","New Brunswick","2021A000213","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v1001388495","5.17.30","0","","","","0"
"1991","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","7200","","","","0"
"1992","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","11700","","","","0"
"1993","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","9700","","","","0"
"1994","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","9800","","","","0"
"1995","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","10100","","","","0"
"1996","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","8900","","","","0"
"1997","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","8100","","","","0"
"1998","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","8100","","","","0"
"1999","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","7700","","","","0"
"2000","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","8100","","","","0"
"2001","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","8300","","","","0"
"2002","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","8700","","","","0"
"2003","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","8500","","","","0"
"2004","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","8100","","","","0"
"2005","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","9100","","","","0"
"2006","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","9800","","","","0"
"2007","New Brunswick","2021A000213","Harvested area (hectares)","Oats","Hectares","149","units","0","v115114045","5.17.5","8500","","","","0"
